% Magnetic field model coefficients
% nmax:  65
% epoch: 2015.6400
% radius: 6371.2
%   n     m          MF gnm (nT)     SV gnm (nT/year)   SA gnm (nT/year^2)
   60    44              -0.1672               0.0000               0.0000
   60    45               0.1321               0.0000               0.0000
   60    46              -0.1166               0.0000               0.0000
   60    47              -0.0918               0.0000               0.0000
   60    48              -0.2135               0.0000               0.0000
   60    49              -0.1231               0.0000               0.0000
   60    50               0.0647               0.0000               0.0000
   60    51              -0.0623               0.0000               0.0000
   60    52               0.1447               0.0000               0.0000
   60    53               0.0791               0.0000               0.0000
   60    54              -0.0896               0.0000               0.0000
   60    55               0.0304               0.0000               0.0000
   60    56              -0.0967               0.0000               0.0000
   60    57              -0.0386               0.0000               0.0000
   60    58               0.0315               0.0000               0.0000
   60    59               0.1198               0.0000               0.0000
   60    60               0.1916               0.0000               0.0000
   61   -61               0.2496               0.0000               0.0000
   61   -60              -0.0113               0.0000               0.0000
   61   -59               0.1259               0.0000               0.0000
   61   -58              -0.0102               0.0000               0.0000
   61   -57              -0.0062               0.0000               0.0000
   61   -56              -0.0055               0.0000               0.0000
   61   -55              -0.0379               0.0000               0.0000
   61   -54               0.0225               0.0000               0.0000
   61   -53               0.0847               0.0000               0.0000
   61   -52              -0.0421               0.0000               0.0000
   61   -51               0.0383               0.0000               0.0000
   61   -50              -0.0618               0.0000               0.0000
   61   -49              -0.0632               0.0000               0.0000
   61   -48              -0.1250               0.0000               0.0000
   61   -47               0.1749               0.0000               0.0000
   61   -46               0.0734               0.0000               0.0000
   61   -45              -0.2403               0.0000               0.0000
   61   -44              -0.0262               0.0000               0.0000
   61   -43              -0.0486               0.0000               0.0000
   61   -42              -0.1442               0.0000               0.0000
   61   -41               0.0789               0.0000               0.0000
   61   -40              -0.0859               0.0000               0.0000
   61   -39              -0.0589               0.0000               0.0000
   61   -38              -0.0596               0.0000               0.0000
   61   -37               0.0384               0.0000               0.0000
   61   -36              -0.1017               0.0000               0.0000
   61   -35               0.0090               0.0000               0.0000
   61   -34               0.0507               0.0000               0.0000
   61   -33              -0.1025               0.0000               0.0000
   61   -32              -0.0651               0.0000               0.0000
   61   -31               0.0857               0.0000               0.0000
   61   -30              -0.1136               0.0000               0.0000
   61   -29              -0.0327               0.0000               0.0000
   61   -28               0.0880               0.0000               0.0000
   61   -27               0.0417               0.0000               0.0000
   61   -26              -0.0630               0.0000               0.0000
   61   -25              -0.0837               0.0000               0.0000
   61   -24               0.0521               0.0000               0.0000
   61   -23               0.0780               0.0000               0.0000
   61   -22              -0.0302               0.0000               0.0000
   61   -21              -0.1190               0.0000               0.0000
   61   -20               0.2375               0.0000               0.0000
   61   -19               0.1634               0.0000               0.0000
   61   -18               0.0051               0.0000               0.0000
   61   -17              -0.0977               0.0000               0.0000
   61   -16               0.0842               0.0000               0.0000
   61   -15              -0.0986               0.0000               0.0000
   61   -14              -0.0036               0.0000               0.0000
   61   -13              -0.0608               0.0000               0.0000
   61   -12              -0.0030               0.0000               0.0000
   61   -11               0.1764               0.0000               0.0000
   61   -10               0.0040               0.0000               0.0000
   61    -9               0.0477               0.0000               0.0000
   61    -8              -0.0778               0.0000               0.0000
   61    -7               0.0603               0.0000               0.0000
   61    -6              -0.0331               0.0000               0.0000
   61    -5               0.1442               0.0000               0.0000
   61    -4               0.1061               0.0000               0.0000
   61    -3               0.2174               0.0000               0.0000
   61    -2              -0.0543               0.0000               0.0000
   61    -1               0.3320               0.0000               0.0000
   61     0              -0.0820               0.0000               0.0000
   61     1               0.0381               0.0000               0.0000
   61     2              -0.0974               0.0000               0.0000
   61     3              -0.3291               0.0000               0.0000
   61     4              -0.0729               0.0000               0.0000
   61     5               0.0224               0.0000               0.0000
   61     6              -0.0915               0.0000               0.0000
   61     7               0.0057               0.0000               0.0000
   61     8               0.0263               0.0000               0.0000
   61     9               0.0572               0.0000               0.0000
   61    10              -0.1178               0.0000               0.0000
   61    11              -0.0280               0.0000               0.0000
   61    12               0.1203               0.0000               0.0000
   61    13               0.0583               0.0000               0.0000
   61    14              -0.1558               0.0000               0.0000
   61    15               0.0251               0.0000               0.0000
   61    16               0.0951               0.0000               0.0000
   61    17              -0.0469               0.0000               0.0000
   61    18              -0.1703               0.0000               0.0000
   61    19              -0.1323               0.0000               0.0000
   61    20              -0.0463               0.0000               0.0000
   61    21               0.0756               0.0000               0.0000
   61    22               0.1137               0.0000               0.0000
   61    23              -0.1019               0.0000               0.0000
   61    24              -0.2313               0.0000               0.0000
   61    25              -0.0733               0.0000               0.0000
   61    26               0.0025               0.0000               0.0000
   61    27              -0.1021               0.0000               0.0000
   61    28              -0.1259               0.0000               0.0000
   61    29              -0.0587               0.0000               0.0000
   61    30               0.0652               0.0000               0.0000
   61    31               0.0394               0.0000               0.0000
   61    32               0.0610               0.0000               0.0000
   61    33              -0.1171               0.0000               0.0000
   61    34              -0.1129               0.0000               0.0000
   61    35               0.2030               0.0000               0.0000
   61    36               0.0633               0.0000               0.0000
   61    37               0.1761               0.0000               0.0000
   61    38              -0.1187               0.0000               0.0000
   61    39              -0.0942               0.0000               0.0000
   61    40              -0.0931               0.0000               0.0000
   61    41               0.0166               0.0000               0.0000
   61    42               0.1172               0.0000               0.0000
   61    43              -0.0289               0.0000               0.0000
   61    44               0.0279               0.0000               0.0000
   61    45              -0.3245               0.0000               0.0000
   61    46              -0.1258               0.0000               0.0000
   61    47              -0.0688               0.0000               0.0000
   61    48               0.1134               0.0000               0.0000
   61    49              -0.0387               0.0000               0.0000
   61    50              -0.0984               0.0000               0.0000
   61    51               0.0300               0.0000               0.0000
   61    52              -0.0764               0.0000               0.0000
   61    53               0.2292               0.0000               0.0000
   61    54               0.0696               0.0000               0.0000
   61    55              -0.0303               0.0000               0.0000
   61    56              -0.0622               0.0000               0.0000
   61    57              -0.1098               0.0000               0.0000
   61    58              -0.1316               0.0000               0.0000
   61    59              -0.0903               0.0000               0.0000
   61    60              -0.0785               0.0000               0.0000
   61    61              -0.0864               0.0000               0.0000
   62   -62               0.1766               0.0000               0.0000
   62   -61               0.0310               0.0000               0.0000
   62   -60              -0.0299               0.0000               0.0000
   62   -59              -0.0612               0.0000               0.0000
   62   -58              -0.0059               0.0000               0.0000
   62   -57              -0.0386               0.0000               0.0000
   62   -56               0.0143               0.0000               0.0000
   62   -55               0.0275               0.0000               0.0000
   62   -54               0.0481               0.0000               0.0000
   62   -53               0.0064               0.0000               0.0000
   62   -52               0.0209               0.0000               0.0000
   62   -51              -0.0270               0.0000               0.0000
   62   -50              -0.0007               0.0000               0.0000
   62   -49               0.0656               0.0000               0.0000
   62   -48              -0.0351               0.0000               0.0000
   62   -47              -0.1629               0.0000               0.0000
   62   -46              -0.0343               0.0000               0.0000
   62   -45               0.0848               0.0000               0.0000
   62   -44              -0.0317               0.0000               0.0000
   62   -43              -0.1568               0.0000               0.0000
   62   -42               0.0352               0.0000               0.0000
   62   -41              -0.0236               0.0000               0.0000
   62   -40              -0.0447               0.0000               0.0000
   62   -39              -0.0525               0.0000               0.0000
   62   -38              -0.0068               0.0000               0.0000
   62   -37               0.1376               0.0000               0.0000
   62   -36               0.0367               0.0000               0.0000
   62   -35              -0.0567               0.0000               0.0000
   62   -34              -0.0051               0.0000               0.0000
   62   -33              -0.1324               0.0000               0.0000
   62   -32               0.0069               0.0000               0.0000
   62   -31              -0.0262               0.0000               0.0000
   62   -30               0.0392               0.0000               0.0000
   62   -29               0.0369               0.0000               0.0000
   62   -28               0.0078               0.0000               0.0000
   62   -27               0.0966               0.0000               0.0000
   62   -26              -0.1320               0.0000               0.0000
   62   -25              -0.0935               0.0000               0.0000
   62   -24              -0.0098               0.0000               0.0000
   62   -23               0.0673               0.0000               0.0000
   62   -22               0.0068               0.0000               0.0000
   62   -21              -0.1731               0.0000               0.0000
   62   -20              -0.0585               0.0000               0.0000
   62   -19               0.0336               0.0000               0.0000
   62   -18               0.1184               0.0000               0.0000
   62   -17              -0.1887               0.0000               0.0000
   62   -16               0.0138               0.0000               0.0000
   62   -15              -0.1372               0.0000               0.0000
   62   -14               0.3422               0.0000               0.0000
   62   -13               0.0788               0.0000               0.0000
   62   -12              -0.0880               0.0000               0.0000
   62   -11               0.0551               0.0000               0.0000
   62   -10              -0.0129               0.0000               0.0000
   62    -9              -0.1954               0.0000               0.0000
   62    -8              -0.1126               0.0000               0.0000
   62    -7              -0.0300               0.0000               0.0000
   62    -6              -0.1315               0.0000               0.0000
   62    -5              -0.1156               0.0000               0.0000
   62    -4              -0.1218               0.0000               0.0000
   62    -3               0.1060               0.0000               0.0000
   62    -2              -0.1405               0.0000               0.0000
   62    -1              -0.0854               0.0000               0.0000
   62     0              -0.1578               0.0000               0.0000
   62     1               0.0914               0.0000               0.0000
   62     2               0.0299               0.0000               0.0000
   62     3               0.0320               0.0000               0.0000
   62     4               0.0039               0.0000               0.0000
   62     5              -0.1045               0.0000               0.0000
   62     6              -0.1229               0.0000               0.0000
   62     7               0.0140               0.0000               0.0000
   62     8               0.0749               0.0000               0.0000
   62     9               0.0150               0.0000               0.0000
   62    10              -0.0075               0.0000               0.0000
   62    11               0.0240               0.0000               0.0000
   62    12              -0.1104               0.0000               0.0000
   62    13              -0.0597               0.0000               0.0000
   62    14               0.0310               0.0000               0.0000
   62    15               0.0094               0.0000               0.0000
   62    16               0.0895               0.0000               0.0000
   62    17              -0.1103               0.0000               0.0000
   62    18              -0.0445               0.0000               0.0000
   62    19              -0.0656               0.0000               0.0000
   62    20              -0.1611               0.0000               0.0000
   62    21              -0.0079               0.0000               0.0000
   62    22               0.0678               0.0000               0.0000
   62    23              -0.1308               0.0000               0.0000
   62    24              -0.1643               0.0000               0.0000
   62    25               0.0142               0.0000               0.0000
   62    26              -0.0334               0.0000               0.0000
   62    27              -0.0909               0.0000               0.0000
   62    28              -0.0567               0.0000               0.0000
   62    29              -0.2570               0.0000               0.0000
   62    30               0.1335               0.0000               0.0000
   62    31               0.1625               0.0000               0.0000
   62    32               0.1019               0.0000               0.0000
   62    33              -0.1092               0.0000               0.0000
   62    34              -0.1612               0.0000               0.0000
   62    35               0.0598               0.0000               0.0000
   62    36              -0.1652               0.0000               0.0000
   62    37               0.0873               0.0000               0.0000
   62    38              -0.0157               0.0000               0.0000
   62    39              -0.1399               0.0000               0.0000
   62    40               0.0913               0.0000               0.0000
   62    41              -0.1248               0.0000               0.0000
   62    42              -0.0774               0.0000               0.0000
   62    43               0.0779               0.0000               0.0000
   62    44              -0.0397               0.0000               0.0000
   62    45               0.1694               0.0000               0.0000
   62    46              -0.1262               0.0000               0.0000
   62    47              -0.1503               0.0000               0.0000
   62    48              -0.1525               0.0000               0.0000
   62    49              -0.0385               0.0000               0.0000
   62    50               0.0204               0.0000               0.0000
   62    51              -0.0457               0.0000               0.0000
   62    52               0.0416               0.0000               0.0000
   62    53               0.1011               0.0000               0.0000
   62    54               0.0331               0.0000               0.0000
   62    55              -0.0501               0.0000               0.0000
   62    56              -0.1166               0.0000               0.0000
   62    57              -0.0906               0.0000               0.0000
   62    58               0.0184               0.0000               0.0000
   62    59               0.0271               0.0000               0.0000
   62    60               0.0080               0.0000               0.0000
   62    61              -0.0505               0.0000               0.0000
   62    62               0.4528               0.0000               0.0000
   63   -63               0.1809               0.0000               0.0000
   63   -62              -0.0411               0.0000               0.0000
   63   -61               0.2023               0.0000               0.0000
   63   -60              -0.0212               0.0000               0.0000
   63   -59               0.1612               0.0000               0.0000
   63   -58              -0.0290               0.0000               0.0000
   63   -57              -0.0320               0.0000               0.0000
   63   -56              -0.0788               0.0000               0.0000
   63   -55              -0.0506               0.0000               0.0000
   63   -54               0.0688               0.0000               0.0000
   63   -53               0.0774               0.0000               0.0000
   63   -52              -0.1117               0.0000               0.0000
   63   -51              -0.1288               0.0000               0.0000
   63   -50              -0.0083               0.0000               0.0000
   63   -49               0.0463               0.0000               0.0000
   63   -48              -0.0898               0.0000               0.0000
   63   -47               0.2817               0.0000               0.0000
   63   -46               0.0590               0.0000               0.0000
   63   -45              -0.2523               0.0000               0.0000
   63   -44               0.1188               0.0000               0.0000
   63   -43               0.0523               0.0000               0.0000
   63   -42              -0.0951               0.0000               0.0000
   63   -41              -0.0137               0.0000               0.0000
   63   -40              -0.1467               0.0000               0.0000
   63   -39              -0.1177               0.0000               0.0000
   63   -38               0.0251               0.0000               0.0000
   63   -37              -0.0554               0.0000               0.0000
   63   -36              -0.1806               0.0000               0.0000
   63   -35               0.1101               0.0000               0.0000
   63   -34              -0.0331               0.0000               0.0000
   63   -33               0.0850               0.0000               0.0000
   63   -32               0.0721               0.0000               0.0000
   63   -31              -0.0649               0.0000               0.0000
   63   -30              -0.0953               0.0000               0.0000
   63   -29               0.0528               0.0000               0.0000
   63   -28              -0.0080               0.0000               0.0000
   63   -27              -0.1102               0.0000               0.0000
   63   -26              -0.1296               0.0000               0.0000
   63   -25              -0.0064               0.0000               0.0000
   63   -24              -0.0510               0.0000               0.0000
   63   -23               0.0815               0.0000               0.0000
   63   -22              -0.1129               0.0000               0.0000
   63   -21              -0.0853               0.0000               0.0000
   63   -20               0.1830               0.0000               0.0000
   63   -19               0.0907               0.0000               0.0000
   63   -18              -0.0470               0.0000               0.0000
   63   -17              -0.1461               0.0000               0.0000
   63   -16              -0.0151               0.0000               0.0000
   63   -15              -0.2231               0.0000               0.0000
   63   -14               0.0816               0.0000               0.0000
   63   -13              -0.0506               0.0000               0.0000
   63   -12              -0.0865               0.0000               0.0000
   63   -11               0.0255               0.0000               0.0000
   63   -10               0.0054               0.0000               0.0000
   63    -9               0.0374               0.0000               0.0000
   63    -8              -0.0101               0.0000               0.0000
   63    -7              -0.0425               0.0000               0.0000
   63    -6               0.0101               0.0000               0.0000
   63    -5              -0.0148               0.0000               0.0000
   63    -4               0.1308               0.0000               0.0000
   63    -3               0.0096               0.0000               0.0000
   63    -2               0.1623               0.0000               0.0000
   63    -1               0.1151               0.0000               0.0000
   63     0               0.0239               0.0000               0.0000
   63     1               0.1459               0.0000               0.0000
   63     2               0.1611               0.0000               0.0000
   63     3              -0.1039               0.0000               0.0000
   63     4               0.1265               0.0000               0.0000
   63     5               0.0061               0.0000               0.0000
   63     6               0.0348               0.0000               0.0000
   63     7              -0.0130               0.0000               0.0000
   63     8              -0.0836               0.0000               0.0000
   63     9              -0.0111               0.0000               0.0000
   63    10               0.0055               0.0000               0.0000
   63    11               0.0560               0.0000               0.0000
   63    12              -0.0227               0.0000               0.0000
   63    13               0.1540               0.0000               0.0000
   63    14               0.0318               0.0000               0.0000
   63    15              -0.0178               0.0000               0.0000
   63    16               0.0400               0.0000               0.0000
   63    17               0.0925               0.0000               0.0000
   63    18              -0.1816               0.0000               0.0000
   63    19               0.0486               0.0000               0.0000
   63    20              -0.0325               0.0000               0.0000
   63    21               0.1112               0.0000               0.0000
   63    22               0.0677               0.0000               0.0000
   63    23              -0.0617               0.0000               0.0000
   63    24              -0.0119               0.0000               0.0000
   63    25              -0.0929               0.0000               0.0000
   63    26              -0.0224               0.0000               0.0000
   63    27              -0.1102               0.0000               0.0000
   63    28              -0.0476               0.0000               0.0000
   63    29              -0.2071               0.0000               0.0000
   63    30               0.0764               0.0000               0.0000
   63    31              -0.0964               0.0000               0.0000
   63    32              -0.1335               0.0000               0.0000
   63    33              -0.0801               0.0000               0.0000
   63    34              -0.0532               0.0000               0.0000
   63    35               0.0649               0.0000               0.0000
   63    36               0.0407               0.0000               0.0000
   63    37              -0.0390               0.0000               0.0000
   63    38              -0.0614               0.0000               0.0000
   63    39              -0.0574               0.0000               0.0000
   63    40              -0.0916               0.0000               0.0000
   63    41               0.0172               0.0000               0.0000
   63    42              -0.0595               0.0000               0.0000
   63    43              -0.0104               0.0000               0.0000
   63    44              -0.0501               0.0000               0.0000
   63    45              -0.1692               0.0000               0.0000
   63    46              -0.1262               0.0000               0.0000
   63    47              -0.0637               0.0000               0.0000
   63    48              -0.0040               0.0000               0.0000
   63    49              -0.0373               0.0000               0.0000
   63    50               0.0637               0.0000               0.0000
   63    51               0.0320               0.0000               0.0000
   63    52              -0.1214               0.0000               0.0000
   63    53               0.0123               0.0000               0.0000
   63    54               0.0293               0.0000               0.0000
   63    55              -0.0348               0.0000               0.0000
   63    56               0.0178               0.0000               0.0000
   63    57              -0.0302               0.0000               0.0000
   63    58              -0.1554               0.0000               0.0000
   63    59              -0.0220               0.0000               0.0000
   63    60              -0.0025               0.0000               0.0000
   63    61              -0.0711               0.0000               0.0000
   63    62               0.0548               0.0000               0.0000
   63    63               0.1263               0.0000               0.0000
   64   -64               0.0883               0.0000               0.0000
   64   -63               0.1318               0.0000               0.0000
   64   -62               0.1446               0.0000               0.0000
   64   -61               0.0658               0.0000               0.0000
   64   -60               0.0511               0.0000               0.0000
   64   -59              -0.0602               0.0000               0.0000
   64   -58              -0.1290               0.0000               0.0000
   64   -57              -0.0973               0.0000               0.0000
   64   -56               0.0138               0.0000               0.0000
   64   -55               0.1015               0.0000               0.0000
   64   -54               0.0235               0.0000               0.0000
   64   -53              -0.0543               0.0000               0.0000
   64   -52              -0.0204               0.0000               0.0000
   64   -51               0.0410               0.0000               0.0000
   64   -50              -0.0804               0.0000               0.0000
   64   -49               0.0601               0.0000               0.0000
   64   -48              -0.0538               0.0000               0.0000
   64   -47              -0.1305               0.0000               0.0000
   64   -46               0.0502               0.0000               0.0000
   64   -45               0.1183               0.0000               0.0000
   64   -44              -0.0268               0.0000               0.0000
   64   -43              -0.1156               0.0000               0.0000
   64   -42               0.0416               0.0000               0.0000
   64   -41              -0.0396               0.0000               0.0000
   64   -40               0.0014               0.0000               0.0000
   64   -39               0.0077               0.0000               0.0000
   64   -38               0.1149               0.0000               0.0000
   64   -37               0.1184               0.0000               0.0000
   64   -36              -0.0644               0.0000               0.0000
   64   -35               0.0117               0.0000               0.0000
   64   -34              -0.0160               0.0000               0.0000
   64   -33              -0.0396               0.0000               0.0000
   64   -32              -0.0444               0.0000               0.0000
   64   -31              -0.1224               0.0000               0.0000
   64   -30              -0.1185               0.0000               0.0000
   64   -29               0.0865               0.0000               0.0000
   64   -28               0.0172               0.0000               0.0000
   64   -27              -0.1091               0.0000               0.0000
   64   -26              -0.2192               0.0000               0.0000
   64   -25              -0.0356               0.0000               0.0000
   64   -24               0.0250               0.0000               0.0000
   64   -23               0.0047               0.0000               0.0000
   64   -22              -0.1186               0.0000               0.0000
   64   -21              -0.0731               0.0000               0.0000
   64   -20              -0.0310               0.0000               0.0000
   64   -19               0.1057               0.0000               0.0000
   64   -18               0.0497               0.0000               0.0000
   64   -17              -0.2087               0.0000               0.0000
   64   -16              -0.0740               0.0000               0.0000
   64   -15              -0.1695               0.0000               0.0000
   64   -14               0.1372               0.0000               0.0000
   64   -13               0.0523               0.0000               0.0000
   64   -12               0.1898               0.0000               0.0000
   64   -11               0.0293               0.0000               0.0000
   64   -10              -0.1255               0.0000               0.0000
   64    -9              -0.1338               0.0000               0.0000
   64    -8               0.0605               0.0000               0.0000
   64    -7               0.0648               0.0000               0.0000
   64    -6               0.0420               0.0000               0.0000
   64    -5              -0.0463               0.0000               0.0000
   64    -4              -0.0483               0.0000               0.0000
   64    -3               0.0821               0.0000               0.0000
   64    -2              -0.1492               0.0000               0.0000
   64    -1              -0.0348               0.0000               0.0000
   64     0              -0.1237               0.0000               0.0000
   64     1               0.0441               0.0000               0.0000
   64     2               0.1382               0.0000               0.0000
   64     3               0.0542               0.0000               0.0000
   64     4               0.0229               0.0000               0.0000
   64     5              -0.0016               0.0000               0.0000
   64     6               0.0023               0.0000               0.0000
   64     7              -0.2126               0.0000               0.0000
   64     8              -0.1014               0.0000               0.0000
   64     9               0.0686               0.0000               0.0000
   64    10              -0.1288               0.0000               0.0000
   64    11              -0.1092               0.0000               0.0000
   64    12              -0.1179               0.0000               0.0000
   64    13               0.1939               0.0000               0.0000
   64    14               0.0264               0.0000               0.0000
   64    15               0.0162               0.0000               0.0000
   64    16               0.1653               0.0000               0.0000
   64    17              -0.0774               0.0000               0.0000
   64    18              -0.0766               0.0000               0.0000
   64    19               0.0355               0.0000               0.0000
   64    20               0.0719               0.0000               0.0000
   64    21              -0.0742               0.0000               0.0000
   64    22               0.0119               0.0000               0.0000
   64    23              -0.0215               0.0000               0.0000
   64    24              -0.1212               0.0000               0.0000
   64    25               0.0139               0.0000               0.0000
   64    26              -0.0126               0.0000               0.0000
   64    27              -0.2063               0.0000               0.0000
   64    28              -0.1025               0.0000               0.0000
   64    29              -0.1365               0.0000               0.0000
   64    30               0.0275               0.0000               0.0000
   64    31               0.0474               0.0000               0.0000
   64    32               0.0315               0.0000               0.0000
   64    33              -0.1535               0.0000               0.0000
   64    34              -0.2155               0.0000               0.0000
   64    35               0.1754               0.0000               0.0000
   64    36              -0.0747               0.0000               0.0000
   64    37               0.0074               0.0000               0.0000
   64    38              -0.1393               0.0000               0.0000
   64    39              -0.0951               0.0000               0.0000
   64    40               0.0664               0.0000               0.0000
   64    41              -0.0136               0.0000               0.0000
   64    42              -0.0649               0.0000               0.0000
   64    43               0.1354               0.0000               0.0000
   64    44              -0.0505               0.0000               0.0000
   64    45               0.1149               0.0000               0.0000
   64    46              -0.1639               0.0000               0.0000
   64    47              -0.0905               0.0000               0.0000
   64    48              -0.2400               0.0000               0.0000
   64    49              -0.0797               0.0000               0.0000
   64    50               0.1677               0.0000               0.0000
   64    51              -0.0813               0.0000               0.0000
   64    52               0.1093               0.0000               0.0000
   64    53               0.0774               0.0000               0.0000
   64    54              -0.1030               0.0000               0.0000
   64    55               0.0987               0.0000               0.0000
   64    56              -0.1422               0.0000               0.0000
   64    57               0.1196               0.0000               0.0000
   64    58               0.0246               0.0000               0.0000
   64    59               0.0313               0.0000               0.0000
   64    60              -0.0436               0.0000               0.0000
   64    61              -0.1204               0.0000               0.0000
   64    62               0.2912               0.0000               0.0000
   64    63               0.0180               0.0000               0.0000
   64    64              -0.1825               0.0000               0.0000
   65   -65               0.3076               0.0000               0.0000
   65   -64               0.0294               0.0000               0.0000
   65   -63               0.2335               0.0000               0.0000
   65   -62              -0.1072               0.0000               0.0000
   65   -61               0.0525               0.0000               0.0000
   65   -60              -0.0099               0.0000               0.0000
   65   -59               0.0817               0.0000               0.0000
   65   -58               0.0044               0.0000               0.0000
   65   -57               0.0188               0.0000               0.0000
   65   -56               0.0207               0.0000               0.0000
   65   -55              -0.0889               0.0000               0.0000
   65   -54               0.0164               0.0000               0.0000
   65   -53               0.1210               0.0000               0.0000
   65   -52              -0.0482               0.0000               0.0000
   65   -51              -0.1064               0.0000               0.0000
   65   -50              -0.0322               0.0000               0.0000
   65   -49               0.0386               0.0000               0.0000
   65   -48              -0.1605               0.0000               0.0000
   65   -47               0.1972               0.0000               0.0000
   65   -46               0.1157               0.0000               0.0000
   65   -45              -0.1745               0.0000               0.0000
   65   -44               0.1186               0.0000               0.0000
   65   -43              -0.0454               0.0000               0.0000
   65   -42              -0.1408               0.0000               0.0000
   65   -41               0.0414               0.0000               0.0000
   65   -40              -0.0902               0.0000               0.0000
   65   -39              -0.0286               0.0000               0.0000
   65   -38               0.0582               0.0000               0.0000
   65   -37              -0.0709               0.0000               0.0000
   65   -36              -0.1024               0.0000               0.0000
   65   -35               0.0539               0.0000               0.0000
   65   -34              -0.0360               0.0000               0.0000
   65   -33               0.1189               0.0000               0.0000
   65   -32              -0.0760               0.0000               0.0000
   65   -31              -0.0017               0.0000               0.0000
   65   -30              -0.0789               0.0000               0.0000
   65   -29              -0.0213               0.0000               0.0000
   65   -28               0.0063               0.0000               0.0000
   65   -27              -0.0675               0.0000               0.0000
   65   -26              -0.0863               0.0000               0.0000
   65   -25              -0.1548               0.0000               0.0000
   65   -24               0.0308               0.0000               0.0000
   65   -23              -0.0629               0.0000               0.0000
   65   -22              -0.1667               0.0000               0.0000
   65   -21               0.0847               0.0000               0.0000
   65   -20               0.0534               0.0000               0.0000
   65   -19               0.1026               0.0000               0.0000
   65   -18              -0.1096               0.0000               0.0000
   65   -17               0.0507               0.0000               0.0000
   65   -16              -0.1357               0.0000               0.0000
   65   -15              -0.1078               0.0000               0.0000
   65   -14               0.0186               0.0000               0.0000
   65   -13              -0.2090               0.0000               0.0000
   65   -12              -0.0871               0.0000               0.0000
   65   -11              -0.0492               0.0000               0.0000
   65   -10               0.0766               0.0000               0.0000
   65    -9               0.0187               0.0000               0.0000
   65    -8               0.0992               0.0000               0.0000
   65    -7              -0.0873               0.0000               0.0000
   65    -6               0.0529               0.0000               0.0000
   65    -5              -0.1561               0.0000               0.0000
   65    -4              -0.0429               0.0000               0.0000
   65    -3              -0.0633               0.0000               0.0000
   65    -2               0.1631               0.0000               0.0000
   65    -1              -0.1543               0.0000               0.0000
   65     0              -0.0858               0.0000               0.0000
   65     1              -0.0368               0.0000               0.0000
   65     2               0.0771               0.0000               0.0000
   65     3               0.0669               0.0000               0.0000
   65     4               0.0830               0.0000               0.0000
   65     5               0.0549               0.0000               0.0000
   65     6               0.1358               0.0000               0.0000
   65     7              -0.1043               0.0000               0.0000
   65     8              -0.0187               0.0000               0.0000
   65     9               0.0771               0.0000               0.0000
   65    10              -0.0595               0.0000               0.0000
   65    11               0.1002               0.0000               0.0000
   65    12              -0.0514               0.0000               0.0000
   65    13               0.0212               0.0000               0.0000
